Month,CCI,BCI,CLI,CCI Monthly,BCI Monthly,CLI Monthly,CCI Yearly,BCI Yearly,CLI Yearly
2002-05,101.0194,100.4163,99.39966,-0.0002573100804,0.0001185207023,-0.0005657782296,0.003691085457,0.0276577219,0.01187965025
2002-06,100.7693,100.2362,99.20413,-0.002475762081,-0.00179353352,-0.001967109344,0.0004229265925,0.02318984791,0.01013195521
2002-07,100.4345,99.84937,98.922,-0.003322440465,-0.003859184606,-0.002843934018,-0.002050856063,0.016217964,0.00771982125
2002-08,100.1586,99.5765,98.62049,-0.002747064007,-0.002732816441,-0.003047956976,-0.001808848108,0.01131436285,0.005296075654
2002-09,99.91718,99.4418,98.34045,-0.002410377142,-0.001352728806,-0.002839572182,0.0001040970393,0.0114599882,0.002860904115
2002-10,99.73495,99.37911,98.11978,-0.00182381048,-0.0006304189989,-0.002243939295,-0.0001563901151,0.01415171695,0.00009142723417
2002-11,99.74996,99.45538,97.97371,0.0001504988973,0.0007674651141,-0.00148869066,-0.001481011965,0.01345710598,-0.003112040795
2002-12,99.74744,99.64519,97.8754,-0.00002526316803,0.00190849404,-0.001003432451,-0.005057728082,0.01088367977,-0.006795671585
2003-01,99.56922,99.57727,97.8035,-0.001786712521,-0.0006816184504,-0.0007346074703,-0.01024041893,0.004013239061,-0.01061417215
2003-02,99.41115,99.20887,97.76875,-0.0015875388,-0.003699639486,-0.000355304258,-0.01383697399,-0.00604973054,-0.01387720562
2003-03,99.49419,98.82719,97.80335,0.0008353187746,-0.003847236643,0.0003538963114,-0.01483878059,-0.01407656961,-0.01570916631
2003-04,99.92767,98.77519,97.93469,0.004356837319,-0.0005261709859,0.001342898786,-0.01106166139,-0.01622648011,-0.01529561887
2003-05,100.355,99.05772,98.15745,0.004276393115,0.002860333653,0.002274577068,-0.006576954526,-0.01352947679,-0.01249712524
2003-06,100.511,99.41573,98.44501,0.00155448159,0.003614155464,0.002929578957,-0.002563280682,-0.008185366165,-0.007652100774
2003-07,100.5132,99.81916,98.783,0.00002188815155,0.004058009733,0.003433287274,0.0007835952785,-0.0003025557397,-0.00140514749
2003-08,100.424,100.2199,99.1605,-0.000887445629,0.004014660111,0.003821507749,0.002649797421,0.006461363876,0.005475636959
2003-09,100.3886,100.547,99.56558,-0.0003525053772,0.003263822854,0.004085094367,0.004718107537,0.01111403856,0.01245804753
2003-10,100.5367,101.0153,99.97662,0.001475267112,0.004657523347,0.00412833431,0.008038806858,0.0164641241,0.01892421691
2003-11,100.8286,101.5541,100.3602,0.002903417359,0.005333845467,0.00383669702,0.01081343792,0.0211021264,0.02435847331
2003-12,101.1314,101.9599,100.6827,0.003003116179,0.003995899722,0.003213425242,0.0138746418,0.02322952066,0.02868238597
2004-01,101.4106,102.1104,100.9264,0.002760764708,0.001476070494,0.002420475414,0.01849346615,0.0254388376,0.03193035014
2004-02,101.2971,102.1132,101.0725,-0.00111921239,0.00002742130087,0.001447589531,0.01897121198,0.02927490254,0.03379147222
2004-03,101.1294,102.1106,101.1373,-0.00165552617,-0.00002546193832,0.0006411239457,0.01643523104,0.03322375148,0.03408830066
2004-04,100.9584,102.1216,101.1356,-0.001690902942,0.0001077263281,-0.00001680883314,0.01031476067,0.03387905404,0.03268412858
2004-05,100.8801,102.0671,101.089,-0.0007755669662,-0.0005336774982,-0.000460767524,0.005232424892,0.03038006528,0.02986579215
2004-06,101.0179,101.9136,101.0077,0.001365978027,-0.001503912622,-0.0008042418067,0.005043229099,0.02512550076,0.02603169018
2004-07,101.1292,101.7058,100.8983,0.001101784931,-0.00203898204,-0.001083085745,0.00612854829,0.01890057981,0.02141360356
2004-08,101.1045,101.4097,100.7774,-0.0002442420191,-0.00291133839,-0.001198236244,0.006776268621,0.01187189371,0.01630588793
2004-09,100.9858,101.1205,100.672,-0.001174032808,-0.002851798201,-0.001045869411,0.005948882642,0.005703800213,0.01111247481
2004-10,100.8966,100.9377,100.6006,-0.0008832925025,-0.001807744226,-0.0007092339479,0.003579787282,-0.0007682004607,0.006241259206
2004-11,100.9608,100.8998,100.5717,0.0006362949792,-0.0003754791322,-0.0002872746286,0.001311135928,-0.006442871337,0.002107409112
2004-12,101.0964,100.9012,100.5584,0.001343095538,0.00001387515139,-0.0001322439613,-0.0003460844011,-0.0103834939,-0.00123457158
2005-01,101.0817,100.7523,100.5245,-0.0001454057711,-0.001475700983,-0.0003371175357,-0.003243250706,-0.01330031025,-0.003982109735
2005-02,100.9262,100.5545,100.463,-0.001538359565,-0.001963230616,-0.0006117911554,-0.003661506598,-0.01526443202,-0.006030324767
2005-03,100.6969,100.3399,100.3854,-0.002271957133,-0.002134166049,-0.0007724236784,-0.004276698962,-0.01734100084,-0.007434448023
2005-04,100.5086,100.1133,100.3279,-0.001869968192,-0.002258323957,-0.0005727924579,-0.004455300401,-0.019665771,-0.007986307492
2005-05,100.5765,100.0014,100.3163,0.0006755640811,-0.001117733608,-0.0001156208791,-0.003009513274,-0.02023864693,-0.007643759459
2005-06,100.8265,100.1458,100.3483,0.002485670112,0.001443979784,0.0003189910314,-0.001894713709,-0.01734606569,-0.006528215176
2005-07,100.733,100.3727,100.3992,-0.0009273355715,0.002265696614,0.0005072333064,-0.003917760647,-0.01310741374,-0.004946565007
2005-08,100.1421,100.5355,100.4723,-0.005866002204,0.001621954974,0.0007280934509,-0.009518864146,-0.008620477134,-0.003027464491
2005-09,99.42393,100.8197,100.5808,-0.007171509285,0.002826862153,0.001079899634,-0.01546623387,-0.002974668836,-0.0009059122695
2005-10,99.19086,100.938,100.7351,-0.002344204257,0.001173381789,0.001534090005,-0.0169058224,0.000002972130334,0.001336970157
2005-11,99.57713,100.8426,100.92,0.003894209608,-0.0009451346371,0.001835507187,-0.01370502215,-0.0005668990424,0.003463200881
2005-12,100.1535,100.6292,101.0954,0.005788176462,-0.002116169159,0.001738010305,-0.009326741605,-0.002695706295,0.005340180432
2006-01,100.4136,100.4554,101.2304,0.002597013584,-0.00172713288,0.001335372331,-0.006609504985,-0.00294683099,0.007022168725
2006-02,100.3649,100.3771,101.3154,-0.0004849940645,-0.000779450383,0.0008396687161,-0.005561489484,-0.001764217414,0.008484715766
2006-03,100.2337,100.3452,101.3446,-0.001307229918,-0.0003178015703,0.0002882089001,-0.004599942997,0.00005282046325,0.009555174358
2006-04,99.98234,100.3285,101.3148,-0.002507739413,-0.0001664254992,-0.0002940462541,-0.005235969857,0.002149564543,0.009836745312
2006-05,99.70062,100.1898,101.2509,-0.002817697605,-0.001382458623,-0.0006307074583,-0.00870859495,0.001883973624,0.00931653181
2006-06,99.67988,100.0577,101.1924,-0.0002080227786,-0.001318497492,-0.000577772642,-0.0113722087,-0.0008797173721,0.008411702042
2006-07,99.716,99.99998,101.1586,0.0003623599868,-0.0005768671477,-0.0003340171792,-0.01009599635,-0.003713360306,0.007563805289
2006-08,99.81416,99.91161,101.1712,0.0009843956837,-0.0008837001767,0.0001245568839,-0.003274746585,-0.006205668644,0.006956146122
2006-09,100.1291,99.72779,101.2364,0.003155263742,-0.001839826222,0.0006444521761,0.007092558099,-0.01083032384,0.006518142628
2006-10,100.5486,99.53445,101.3335,0.004189591238,-0.001938677273,0.0009591411785,0.01368815635,-0.01390507044,0.005940332615
2006-11,100.7793,99.39753,101.449,0.002294412851,-0.001375604125,0.001139800757,0.01207275205,-0.01432995579,0.005241775664
2006-12,100.8946,99.37902,101.5729,0.001144084152,-0.0001862219313,0.001221303315,0.00739964155,-0.01242363052,0.004723261395
2007-01,100.9266,99.36374,101.6932,0.0003171626628,-0.0001537547865,0.001184371028,0.005108869715,-0.01086711118,0.004571749198
2007-02,100.7038,99.47661,101.8108,-0.002207544889,0.001135927452,0.001156419505,0.0033766785,-0.008971070095,0.004889681134
2007-03,100.4323,99.61053,101.9324,-0.002696025373,0.001346246118,0.001194372306,0.001981369539,-0.007321426436,0.005800013025
2007-04,100.2585,99.80092,102.0478,-0.001730518967,0.001911344112,0.001132122858,0.002762087785,-0.005258525743,0.007234875852
2007-05,100.1982,99.9146,102.1355,-0.000601445264,0.001139067656,0.0008594011826,0.004990741281,-0.002746786599,0.008736712464
2007-06,100.1576,99.92467,102.1812,-0.0004051968997,0.0001007860713,0.000447444816,0.004792541885,-0.00132953286,0.009771484815
2007-07,100.1345,99.79688,102.1685,-0.0002306365168,-0.001278863368,-0.0001242890082,0.004196919251,-0.002031000406,0.009983333103
2007-08,99.9056,99.61245,102.0943,-0.00228592543,-0.001848053767,-0.0007262512418,0.0009161024849,-0.002994246615,0.009124138095
2007-09,99.6508,99.45217,101.9862,-0.002550407585,-0.001609035818,-0.001058825027,-0.004776833108,-0.002763723131,0.007406426937
2007-10,99.35667,99.33708,101.8652,-0.002951607012,-0.001157239706,-0.001186435027,-0.01185426749,-0.001982931538,0.005247030844
2007-11,99.07122,99.2336,101.7364,-0.00287298276,-0.001041705675,-0.001264416111,-0.01694871864,-0.001649236153,0.002832950547
2007-12,98.90327,99.14652,101.612,-0.001695245097,-0.0008775253543,-0.001222767859,-0.01973673517,-0.002339528001,0.000384945197
2008-01,98.74184,99.13382,101.4821,-0.001632200836,-0.0001280932503,-0.001278392316,-0.02164701872,-0.002313922564,-0.002075851679
2008-02,98.35332,99.03919,101.3347,-0.003934704883,-0.0009545682795,-0.001452472899,-0.02334052935,-0.004397214581,-0.004676321176
2008-03,97.88493,99.01443,101.1718,-0.004762320174,-0.0002500020446,-0.001607544109,-0.02536405121,-0.005984307081,-0.007461808022
2008-04,97.35696,99.08224,100.9688,-0.005393782271,0.0006848496729,-0.002006487974,-0.02894058858,-0.007201136022,-0.01057347635
2008-05,96.97788,99.22745,100.692,-0.003893712376,0.001465550234,-0.00274144092,-0.03213949951,-0.006877373277,-0.01413318582
2008-06,96.85867,99.32922,100.3024,-0.001229249392,0.001025623454,-0.003869224963,-0.03293739067,-0.005958988906,-0.01838694398
2008-07,97.06167,99.23747,99.76556,0.002095837162,-0.0009236959678,-0.005352214902,-0.03068702595,-0.005605485863,-0.0235193822
2008-08,97.31884,98.80395,99.06706,0.002649552599,-0.004368511209,-0.007001414115,-0.02589204209,-0.008116455323,-0.02965141051
2008-09,97.39485,97.92975,98.22144,0.0007810409577,-0.008847824404,-0.008535834212,-0.02263855383,-0.01530806216,-0.03691440607
2008-10,97.04211,96.97663,97.29184,-0.003621752074,-0.009732691036,-0.009464328766,-0.02329546673,-0.0237620232,-0.04489619615
2008-11,96.78565,96.22314,96.40174,-0.002642770237,-0.007769810108,-0.009148763144,-0.02306996926,-0.03033710356,-0.05243609957
2008-12,96.77819,95.79836,95.65257,-0.00007707754197,-0.004414530642,-0.007771332758,-0.02148644832,-0.03376981865,-0.05864888005
2009-01,96.78539,95.83727,95.10861,0.00007439692765,0.000406165617,-0.005686830997,-0.01981378917,-0.03325353547,-0.06280408072
2009-02,96.75937,96.06335,94.80739,-0.0002688422292,0.002358998749,-0.003167115995,-0.016206367,-0.0300470955,-0.06441337469
2009-03,96.96118,96.45886,94.76639,0.002085689479,0.004117178924,-0.00043245574,-0.009437101298,-0.02581007637,-0.06331220755
2009-04,97.40903,97.06088,94.97502,0.004618858805,0.006241209983,0.002201518914,0.0005348359275,-0.02040083066,-0.05936269422
2009-05,97.79438,97.72088,95.36429,0.003955998741,0.006799855925,0.004098656678,0.008419445754,-0.01518299624,-0.05291095618
2009-06,97.95393,98.38905,95.86272,0.001631484345,0.006837535642,0.005226589534,0.01130781581,-0.009465190606,-0.04426294884
2009-07,97.90874,99.07474,96.40769,-0.0004613393255,0.006969169842,0.005684900241,0.008727131936,-0.001639803997,-0.03365760689
2009-08,97.9524,99.64358,96.95863,0.0004459254608,0.005741524025,0.005714689357,0.00651014747,0.008497939607,-0.02128285628
2009-09,98.13013,99.97385,97.48586,0.001814452734,0.003314513589,0.005437679967,0.007549475152,0.02087312589,-0.007488996292
2009-10,98.15975,100.2075,97.97388,0.0003018440921,0.002337111155,0.00500605934,0.01151706203,0.03331596489,0.007010248753
2009-11,98.17377,100.3311,98.42229,0.0001428283996,0.001233440611,0.004576832111,0.01434220879,0.04269201774,0.02095968392
2009-12,98.34779,100.5629,98.83443,0.001772571228,0.00231035043,0.004187466071,0.01621853023,0.04973508941,0.03326476225
2010-01,98.50909,100.8967,99.18997,0.001640097861,0.003319315573,0.003597329392,0.01780950617,0.05279188358,0.04291262379
2010-02,98.56407,101.136,99.45363,0.000558121083,0.002371732673,0.002658131664,0.01865142363,0.0528052582,0.04900715018
2010-03,98.56098,101.3356,99.62931,-0.00003135016645,0.00197358013,0.00176645136,0.01649938666,0.05055771963,0.05131481742
2010-04,98.5406,101.2746,99.70028,-0.0002067755414,-0.0006019602193,0.0007123405753,0.01161668482,0.04341316502,0.04975266128
2010-05,98.53934,100.9873,99.67696,-0.00001278660775,-0.002836841617,-0.0002339010482,0.007617615654,0.03342601909,0.04522311234
2010-06,98.4445,100.6478,99.59923,-0.0009624582426,-0.003361808861,-0.0007798191277,0.005008170678,0.02295733113,0.0389777173
2010-07,98.16067,100.4579,99.53219,-0.002883147357,-0.001886777456,-0.0006730975731,0.002573110429,0.01396077345,0.03240924038
2010-08,97.98756,100.4327,99.52632,-0.00176353727,-0.0002508513517,-0.00005897589514,0.0003589498573,0.00791942642,0.0264823255
2010-09,97.93687,100.5466,99.59387,-0.0005173105647,0.001134092781,0.0006787149369,-0.0019694257,0.005728998133,0.02162375138
2010-10,98.03509,100.7799,99.72258,0.001002890944,0.002320317146,0.001292348615,-0.001269970635,0.005712147294,0.01784863476
2010-11,98.29166,101.0278,99.90318,0.002617124134,0.002459815896,0.001811024143,0.001200829916,0.006944008388,0.01504628677
2010-12,98.54176,101.2213,100.0959,0.002544468167,0.001915314399,0.001929067723,0.001972286312,0.006547146115,0.01276346714
2011-01,98.64973,101.3671,100.2598,0.001095677609,0.001440408294,0.001637429705,0.001427685506,0.004662194105,0.01078566714
2011-02,98.60081,101.4212,100.3592,-0.000495895934,0.0005337037362,0.0009914242797,0.0003727524645,0.002819965195,0.009105449444
2011-03,98.35794,101.3195,100.3582,-0.002463164349,-0.001002748932,-0.000009964208563,-0.002060044452,-0.0001588780251,0.007316019754
2011-04,98.29971,101.0577,100.2541,-0.0005920213457,-0.002583905369,-0.001037284447,-0.002444576144,-0.002141701868,0.005554848993
2011-05,98.28405,100.6368,100.0584,-0.0001593087101,-0.004164947352,-0.001952039867,-0.002590741931,-0.003470733449,0.003826761972
2011-06,97.97771,100.3702,99.79338,-0.003116884174,-0.002649130338,-0.002648653187,-0.004741656466,-0.002758132816,0.001949312259
2011-07,97.4025,100.0852,99.50875,-0.005870825109,-0.002839488215,-0.002852193202,-0.007723765537,-0.003710011856,-0.0002355017005
2011-08,96.91154,99.89967,99.26794,-0.005040527707,-0.00185372063,-0.002419988192,-0.01098118986,-0.005307335161,-0.002596097193
2011-09,96.84456,99.77557,99.14074,-0.0006911457604,-0.001242246346,-0.001281380474,-0.01115320512,-0.00766838461,-0.004549778013
2011-10,97.07554,99.68245,99.15826,0.002385059109,-0.0009332945931,0.0001767184711,-0.009787821891,-0.01088957223,-0.005658898917
2011-11,97.51595,99.69937,99.30051,0.004536776205,0.0001697390062,0.001434575395,-0.00789192084,-0.01314915301,-0.006032540706
2011-12,98.06074,99.81992,99.51531,0.005586675821,0.001209135023,0.002163130884,-0.004881382269,-0.0138447145,-0.005800337476
2012-01,98.52518,99.95751,99.73005,0.004736248166,0.001378382191,0.002157858926,-0.001262547804,-0.01390579389,-0.005283772758
2012-02,98.7841,100.0685,99.88029,0.002627957645,0.001110371797,0.001506466707,0.001858909678,-0.01333744819,-0.004771959123
2012-03,98.90887,100.1254,99.9389,0.001263057516,0.0005686105018,0.0005868024612,0.005601276318,-0.01178549045,-0.004178034281
2012-04,98.94385,100.0947,99.90971,0.0003536588781,-0.0003066155042,-0.0002920784599,0.00655281689,-0.009529209551,-0.00343517123
2012-05,98.88768,99.90182,99.81625,-0.0005676957183,-0.001926975155,-0.0009354446129,0.0061416883,-0.007303292633,-0.002420086669
2012-06,98.682,99.61696,99.69935,-0.002079935539,-0.002851399504,-0.001171151992,0.007188267617,-0.007504617905,-0.0009422468705
2012-07,98.60952,99.4488,99.6101,-0.0007344804524,-0.001688065968,-0.0008951913929,0.01239208439,-0.006358582488,0.001018503398
2012-08,98.78042,99.43093,99.57552,0.001733098386,-0.0001796904538,-0.0003471535517,0.01928439069,-0.004692107592,0.003098482753
2012-09,99.09862,99.43491,99.60853,0.003221286162,0.00004002778612,0.0003315071817,0.02327502959,-0.00341426263,0.004718443699
2012-10,99.32681,99.34331,99.68285,0.002302655678,-0.000921205641,0.0007461208392,0.02319090885,-0.003402203698,0.00529043168
2012-11,99.2399,99.28937,99.78025,-0.0008749903475,-0.0005429656008,0.0009770988691,0.01767864642,-0.004112362997,0.004831193717
2012-12,98.90392,99.46064,99.90314,-0.00338553344,0.00172495807,0.001231606455,0.008598548206,-0.003599281586,0.003897189287
2013-01,98.77475,99.7762,100.0459,-0.001306014969,0.003172712341,0.001428984114,0.002533058047,-0.001813870714,0.00316704945
2013-02,98.87836,99.93694,100.1913,0.001048952288,0.00161100543,0.00145333292,0.0009542021439,-0.001314699431,0.003113827563
2013-03,99.0462,99.79694,100.3131,0.001697439157,-0.001400883397,0.001215674415,0.001388449792,-0.00328048627,0.00374428776
2013-04,99.25963,99.57941,100.427,0.002154852988,-0.002179726152,0.001135444922,0.003191507102,-0.00514802482,0.005177574832
2013-05,99.60006,99.55137,100.5398,0.003429692414,-0.0002815843155,0.001123203919,0.007203930763,-0.0035079441,0.007248819706
2013-06,99.77607,99.77584,100.6292,0.00176716761,0.00225481578,0.0008892000979,0.01108682434,0.00159490914,0.009326540243
2013-07,99.73814,100.0956,100.6838,-0.0003801512727,0.003204783843,0.0005425860486,0.01144534524,0.006503849217,0.01077902743
2013-08,99.45551,100.374,100.7166,-0.00283372038,0.002781341038,0.0003257723685,0.006834249136,0.009484674437,0.01145944304
2013-09,99.072,100.5077,100.7306,-0.003856096057,0.001332018252,0.0001390038981,-0.0002686212987,0.01078886681,0.01126479831
2013-10,98.83491,100.5467,100.7352,-0.002393108043,0.0003880299718,0.00004566636156,-0.004952338649,0.0121134478,0.01055698147
2013-11,98.93604,100.5169,100.7393,0.001023221451,-0.0002963796922,0.00004070076795,-0.003061873299,0.0123631563,0.009611621538
2013-12,99.2417,100.3808,100.732,0.003089470733,-0.001354001168,-0.00007246427164,0.003415233693,0.009251498884,0.008296636122
2014-01,99.4157,100.2004,100.7197,0.001753295238,-0.001797156428,-0.0001221061827,0.006489006553,0.00425151489,0.006734908677
2014-02,99.48624,100.2509,100.7365,0.0007095458766,0.000503990004,0.0001667995437,0.006147755687,0.003141581081,0.005441590238
2014-03,99.51871,100.3593,100.7828,0.0003263767934,0.001081287051,0.000459614936,0.004770602002,0.005635042517,0.004682339595
2014-04,99.59221,100.452,100.8405,0.0007385545894,0.0009236812134,0.0005725183265,0.003350606888,0.008762755272,0.004117418622
2014-05,99.5785,100.5132,100.8913,-0.0001376613693,0.0006092462071,0.000503765848,-0.0002164657331,0.009661645038,0.003496127902
2014-06,99.55191,100.5584,100.9287,-0.0002670255125,0.0004496921797,0.0003706959867,-0.002246630881,0.007843181275,0.002976273288
2014-07,99.54367,100.6616,100.9475,-0.00008277088807,0.001026269312,0.0001862701095,-0.001949805761,0.005654594208,0.002619090658
2014-08,99.63921,100.7999,100.9502,0.000959779763,0.00137391021,0.00002674657619,0.001847057041,0.004243130691,0.002319379328
2014-09,99.84494,100.8161,100.9382,0.002064749409,0.0001607144452,-0.0001188704926,0.007801800711,0.003068421623,0.002060942752
2014-10,100.1342,100.835,100.9078,0.002897092231,0.0001874700569,-0.0003011743819,0.01314606347,0.002867324338,0.001713403061
2014-11,100.489,100.737,100.8597,0.003543244965,-0.0009718847622,-0.0004766727646,0.0156966056,0.002189681536,0.001195164151
2014-12,100.8825,100.4723,100.7885,0.003915851486,-0.002627634335,-0.0007059311102,0.01653337256,0.000911528898,0.0005608942541
2015-01,101.1476,100.2023,100.6957,0.00262780958,-0.002687307845,-0.0009207399654,0.01742078967,0.00001896200015,-0.0002382850624
2015-02,101.1499,99.98896,100.5883,0.0000227390467,-0.002129092845,-0.001066579804,0.01672251359,-0.002612844373,-0.001471164871
2015-03,101.0531,99.84267,100.4766,-0.0009569955086,-0.001463061522,-0.001110467122,0.0154181058,-0.00514780394,-0.003038216839
2015-04,100.9982,99.80294,100.3657,-0.0005432787317,-0.0003979260571,-0.001103739577,0.01411746963,-0.006461394497,-0.004708425682
2015-05,100.9176,99.86309,100.2487,-0.0007980340244,0.0006026876563,-0.0011657369,0.01344768198,-0.006467906703,-0.006369231044
2015-06,100.9317,99.85475,100.1213,0.0001397179481,-0.00008351433948,-0.001270839422,0.0138600053,-0.006997426371,-0.007999706724
2015-07,100.8166,99.72021,99.96212,-0.001140375125,-0.001347357036,-0.001589871486,0.0127876539,-0.009352026989,-0.009761311573
2015-08,100.6265,99.52068,99.78322,-0.001885602173,-0.002000898313,-0.00178967793,0.009908649416,-0.01269068719,-0.01155995729
2015-09,100.4553,99.30494,99.61058,-0.001701341098,-0.002167790654,-0.001730150621,0.00611307894,-0.01498927255,-0.01315280043
2015-10,100.4846,99.1095,99.46805,0.0002916720173,-0.001968079332,-0.001430872102,0.003499303934,-0.01711211385,-0.01426797532
2015-11,100.6015,98.95269,99.34794,0.001163362346,-0.001582189397,-0.001207523421,0.00111952552,-0.01771255844,-0.01498874179
2015-12,100.6988,98.89722,99.24321,0.0009671823979,-0.0005605709153,-0.001054173846,-0.00182093029,-0.01567675867,-0.01533200712
